time,elapsed_time,temperature_C,OD_135_V,OD_Ref_V,OD_90_V,peltier_duty,peltier_forward,ring_light_R,ring_light_G,ring_light_B,ekf_od_est,ekf_growth_rate,ekf_doubling_time_s,ekf_od_std,ekf_growth_rate_std,ekf_doubling_time_std_s
2026-05-26 11:30:00,440.0032432079315,29.812,0.04876923076923077,1.1285673076923077,0.05810576923076923,6.337071471251231,0.0,0.0,0.0,0.0,0.049755516843855103,0.9999989492934984,inf,0.011424125537278533,0.0005000540973883823,inf
2026-05-26 11:30:20,460.0033667087555,29.875,0.048894230769230766,0.9159134615384615,0.1692596153846154,5.632747879403825,0.0,0.0,0.0,0.0,0.049719556073951676,0.9999989075079692,inf,0.01118403907261151,0.0005000517283287835,inf
2026-05-26 11:30:40,480.0035009384155,29.875,0.04940384615384615,1.3316826923076923,0.05197115384615385,5.670248856621975,0.0,0.0,0.0,0.0,0.04970686607272141,0.9999988915502376,inf,0.010958553645544676,0.000500048741717057,inf
2026-05-26 11:31:00,500.00363945961,29.875,0.04925,0.8638076923076923,0.09486538461538462,5.707749876308436,0.0,0.0,0.0,0.0,0.0496892264945813,0.9999988675257613,inf,0.010746254825108787,0.0005000451121916388,inf
2026-05-26 11:31:20,520.0037653446198,29.875,0.04764423076923077,0.7318076923076924,0.13634615384615384,5.745250837433333,0.0,0.0,0.0,0.0,0.04961336004024838,0.9999987558107966,inf,0.010545912693660061,0.0005000408145665676,inf
2026-05-26 11:31:40,540.003888130188,29.812,0.047961538461538465,1.085278846153846,0.07542307692307693,5.782751810181136,0.0,0.0,0.0,0.0,0.04955424455240281,0.999998662215398,inf,0.010356450886166034,0.0005000358253580226,inf
2026-05-26 11:32:00,560.0040090084076,29.812,0.04906730769230769,0.7973461538461539,0.1293173076923077,6.595153421108703,0.0,0.0,0.0,0.0,0.04953736989290331,0.9999986336383972,inf,0.01017692614203416,0.0005000301207582012,inf
2026-05-26 11:32:20,580.0041344165802,29.875,0.05007692307692308,0.8575,0.10834615384615386,5.88610462626099,0.0,0.0,0.0,0.0,0.049555312986405385,0.9999986664079275,inf,0.010006507211165468,0.0005000236758106395,inf
2026-05-26 11:32:40,600.0042922496796,29.875,0.04910576923076923,1.0246153846153847,0.10016346153846153,5.933055997967713,0.0,0.0,0.0,0.0,0.049540726771754966,0.9999986381979424,inf,0.009844457557611524,0.0005000164645166927,inf
2026-05-26 11:33:00,620.0044271945953,29.875,0.04898076923076923,0.7004134615384616,0.13535576923076922,5.980007202615732,0.0,0.0,0.0,0.0,0.049523135042884955,0.9999986019189384,inf,0.009690119625400126,0.0005000084619159091,inf
2026-05-26 11:33:20,640.004588842392,29.875,0.04867307692307692,1.3526826923076922,0.05733653846153846,6.017508159270281,0.0,0.0,0.0,0.0,0.04949726380481842,0.9999985451129851,inf,0.009542907102423505,0.0004999996431974096,inf
2026-05-26 11:33:40,660.0047388076782,29.937,0.04918269230769231,0.5459134615384615,0.12746153846153846,5.301708861322382,0.0,0.0,0.0,0.0,0.049487924211484347,0.9999985234549269,inf,0.009402294281025911,0.0004999899838919415,inf
2026-05-26 11:34:00,680.0048787593842,29.937,0.047875,1.0940865384615384,0.08027884615384616,4.559884676477902,0.0,0.0,0.0,0.0,0.04944167397997319,0.9999984091051325,inf,0.009267809449362802,0.000499979459016948,inf
2026-05-26 11:34:20,700.0050070285797,29.937,0.047384615384615386,0.8218365384615385,0.10374038461538461,4.56460979070782,0.0,0.0,0.0,0.0,0.04938432778506185,0.9999982590890073,inf,0.009139024827546723,0.0004999680449802363,inf
