time,elapsed_time,OD_135_V,OD_Ref_V,OD_90_V,temperature_C,CO2_ppm,peltier_duty,peltier_forward,ring_light_R,ring_light_G,ring_light_B
2026-02-25 04:16:58,218582.33115768433,0.26937500000000003,0.7739642857142857,0.7177410714285715,30.0,4710,9.441477337145196,0.0,0.0,0.0,0.0
2026-02-25 04:17:18,218602.33125019073,0.2504423076923077,0.8398173076923078,0.6939038461538461,30.0,4710,9.441477337145196,0.0,0.0,0.0,0.0
2026-02-25 04:17:38,218622.3313281536,0.2524553571428571,0.7980357142857143,0.6938214285714286,30.0,4720,9.441477337145196,0.0,0.0,0.0,0.0
2026-02-25 04:17:58,218642.331397295,0.2606517857142857,0.7564821428571429,0.8167410714285716,30.0,4690,9.441477337145196,0.0,0.0,0.0,0.0
2026-02-25 04:18:18,218662.33148789406,0.2794732142857143,0.7485982142857143,0.7011071428571428,30.0,4690,10.211652522796959,0.0,0.0,0.0,0.0
2026-02-25 04:18:38,218682.3319685459,0.268625,0.8185288461538461,0.7174038461538461,30.0,4700,9.455652522796973,0.0,0.0,0.0,0.0
2026-02-25 04:18:58,218702.3320453167,0.24874107142857144,0.7403482142857143,0.7094464285714286,30.0,4690,9.455652522796973,0.0,0.0,0.0,0.0
2026-02-25 04:19:18,218722.3321135044,0.27225,0.7835892857142858,0.7447053571428571,30.0,4680,9.455652522796973,0.0,0.0,0.0,0.0
2026-02-25 04:19:38,218742.33435630798,0.2806071428571429,0.7381964285714285,0.6924285714285715,30.0,4690,9.455652522796973,0.0,0.0,0.0,0.0
2026-02-25 04:19:58,218762.33446359634,0.2496875,0.7433035714285714,0.7387500000000001,30.0,4700,9.455652522796973,0.0,0.0,0.0,0.0
2026-02-25 04:20:18,218782.33453893661,0.2613392857142857,0.7473035714285715,0.7308392857142857,30.0,4730,9.455652522796973,0.0,0.0,0.0,0.0
2026-02-25 04:20:38,218802.3346028328,0.24785714285714286,0.7447946428571429,0.6592142857142856,29.937,4730,9.460377583178863,0.0,0.0,0.0,0.0
2026-02-25 04:20:58,218822.3346774578,0.28615178571428573,0.7775714285714287,0.7447678571428572,30.0,4740,9.460377583178863,0.0,0.0,0.0,0.0
2026-02-25 04:21:18,218842.33474683762,0.2590089285714286,0.7856517857142856,0.7107142857142857,30.0,4740,9.460377583178863,0.0,0.0,0.0,0.0
2026-02-25 04:21:38,218862.33484101295,0.26876785714285717,0.7957410714285714,0.6856071428571429,30.0,4730,8.711723920654626,0.0,0.0,0.0,0.0
2026-02-25 04:21:58,218882.33492922783,0.25842708333333336,0.7341923076923076,0.7274895833333334,30.0,4730,9.451070203806742,0.0,0.0,0.0,0.0
