time,elapsed_time,Eyespy_ref_raw,Eyespy_ref_V,Eyespy_sct_raw,Eyespy_sct_V,temperature_C,peltier_duty,peltier_forward,ring_light_R,ring_light_G,ring_light_B,pump_outflow_time_s,pump_inflow_time_s,ekf_od_est,ekf_growth_rate,ekf_doubling_time_s,ekf_od_std,ekf_growth_rate_std,ekf_doubling_time_std_s
2026-02-27 19:44:50,240.0033097267151,6,0.027412601272083285,295,1.9631187331587199,30.062,2.0244694849812825,0.0,0.0,0.0,0.0,0.0,0.0,1.9705687649026289,1.0002543100049017,27259.774810697738,0.01489345779671914,0.0004477699553177387,47990.8622344965
2026-02-27 19:45:00,250.0034213066101,6,0.027544958252474244,299,1.9743837828231057,29.875,2.0244694849812825,0.0,0.0,0.0,0.0,0.0,0.0,1.9704813204518354,1.0002426798634085,28565.984410619174,0.014902113431789323,0.0004410968034404201,51915.456088827064
2026-02-27 19:45:10,260.00354075431824,6,0.02760378357709245,302,1.9930093512303448,29.75,5.080871638487561,0.0,0.0,0.0,0.0,0.0,0.0,1.9712133946525474,1.0002477234678053,27984.53348824462,0.01491383911548129,0.0004342083693662163,49045.06631142752
2026-02-27 19:45:20,270.0036771297455,6,0.02743466076881511,282,1.9747955600954332,29.625,5.080871638487561,0.0,0.0,0.0,0.0,0.0,0.0,1.973284255735528,1.0002792273608527,24827.491839161274,0.014926947822649375,0.0004271447484186847,37974.26038001091
2026-02-27 19:45:30,280.0037999153137,6,0.027522898755742417,289,1.9835678866291229,29.562,8.212291671305877,0.0,0.0,0.0,0.0,0.0,0.0,1.9739067026404975,1.0002806485983984,24701.8189161397,0.01494039498205322,0.0004199445264256056,36957.0288500873
2026-02-27 19:45:40,290.0039336681366,6,0.027346422781887803,330,1.9840017233981821,29.437,8.212291671305877,0.0,0.0,0.0,0.0,0.0,0.0,1.9751393451850374,1.0002941041680262,23571.854960323068,0.014951913235937536,0.00041264683197676934,33067.94777911337
2026-02-27 19:45:50,300.00406527519226,6,0.02735377594746508,297,1.9549346598712116,29.375,10.64379290065169,0.0,0.0,0.0,0.0,0.0,0.0,1.9763381077237923,1.000306289356618,22634.547635453127,0.014960761395311937,0.0004052886781806481,29945.935684743
2026-02-27 19:46:00,310.0042042732239,6,0.026719565416425062,277,1.9288401135288553,29.312,10.64379290065169,0.0,0.0,0.0,0.0,0.0,0.0,1.975300235278631,1.000274110954883,25290.90933578276,0.014966090342790058,0.00039790517031972137,36707.7801185533
2026-02-27 19:46:10,320.0043385028839,6,0.027563341166417434,310,1.979544785912656,29.25,11.6061941727197,0.0,0.0,0.0,0.0,0.0,0.0,1.9723324715221313,1.0002059705755908,33656.61031519331,0.014966127145162638,0.00039053102249700036,63808.12890995004
2026-02-27 19:46:20,330.00447249412537,6,0.026852381969664604,277,1.9486688436536759,29.25,11.6061941727197,0.0,0.0,0.0,0.0,0.0,0.0,1.9732464255706295,1.0002157350189662,32133.449612788903,0.014959631661019502,0.00038319958765375273,57070.922977725844
2026-02-27 19:46:30,340.0046007633209,6,0.02750083925901059,278,1.9773415936765648,29.25,11.812595604718906,0.0,0.0,0.0,0.0,0.0,0.0,1.9718096851701774,1.0001802934061805,38450.12803178037,0.01494868990378626,0.00037593757335903686,80166.79740361213
